Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?,Final?,FetchDate
2015-03-31 00:00:00-04:00,35.073972580278266,35.28899203607877,34.867555740034234,34.97076416015625,34887200,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-01 00:00:00-04:00,34.91916148900695,35.05677382201138,34.6697413910805,35.02237319946289,36865300,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-02 00:00:00-04:00,34.97076234426147,35.03957014139424,34.506319556424316,34.65253448486328,37487500,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-06 00:00:00-04:00,34.69554679021906,35.93405793404283,34.557934440905306,35.73624038696289,39223700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-07 00:00:00-04:00,35.78782480270149,36.04584739292938,35.529802212473605,35.719017028808594,28809400,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-08 00:00:00-04:00,35.658827883111684,35.8566454004997,35.297596750734456,35.62442398071289,24753400,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-09 00:00:00-04:00,35.478207897876466,35.796435753086165,35.478207897876466,35.676025390625,25723900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-10 00:00:00-04:00,35.805027737665306,36.080252278987764,35.61580963515536,35.8824348449707,28022000,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-13 00:00:00-04:00,35.60722576100431,36.174877034020355,35.5986231448274,35.91685104370117,30276700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-14 00:00:00-04:00,35.95126009892292,36.14907764716441,35.59862824667727,35.82225036621094,24244400,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-15 00:00:00-04:00,35.91685055903629,36.518905726762284,35.84804603523325,36.34688949584961,27343600,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-16 00:00:00-04:00,36.08026776371575,36.415697612351956,35.96845672052477,36.26088333129883,22509700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-17 00:00:00-04:00,35.839447181217,35.899655657152685,35.40080886323597,35.796443939208984,42387600,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-20 00:00:00-04:00,35.891045157826994,37.12955597271715,35.84804192526331,36.90593719482422,46057700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-21 00:00:00-04:00,36.98334603706268,37.11235902165959,36.579108414199766,36.6737174987793,26013800,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-22 00:00:00-04:00,36.69952635749115,37.0951647274711,36.59631791707503,36.974754333496094,25064300,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-23 00:00:00-04:00,36.888751527738194,37.50800884898208,36.81134436258271,37.275787353515625,46309500,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-24 00:00:00-04:00,39.271157022579146,41.40414983389224,39.26255768713883,41.17192840576172,130933700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-27 00:00:00-04:00,40.62149314727332,41.39556484260187,40.612893808853215,41.30955505371094,59248200,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-28 00:00:00-04:00,41.09452458170761,42.32443634801679,41.02572004981816,42.28143310546875,60730800,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-29 00:00:00-04:00,41.902992719537274,42.41043876795631,41.71377454797666,42.19541931152344,47804600,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-04-30 00:00:00-04:00,41.88579622605643,42.60826182502881,41.79978646371629,41.834190368652344,64725500,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-01 00:00:00-04:00,41.78259773740263,42.04062052396448,41.627783409277974,41.851402282714844,38937300,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-04 00:00:00-04:00,41.60195054248014,42.03198932128045,41.438536987672805,41.490142822265625,34039500,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-05 00:00:00-04:00,41.12891924212092,41.421345819020495,40.69028101723974,40.939701080322266,50369200,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-06 00:00:00-04:00,40.91391436215812,41.085930635855114,39.580793982647045,39.804412841796875,52433000,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-07 00:00:00-04:00,39.79580421616971,40.50106782087469,39.7011951236713,40.1656379699707,32971700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-08 00:00:00-04:00,40.89670172776279,41.266535471312345,40.87090044177359,41.06871795654297,35364900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-11 00:00:00-04:00,40.89670807012804,41.206336673763026,40.74189376831055,40.74189376831055,24609400,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-12 00:00:00-04:00,40.29464296125309,41.00850909847418,39.92480925080251,40.72468185424805,29928300,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-13 00:00:00-04:00,41.44714898698424,41.55896002230668,40.91390165695928,40.96550750732422,34184600,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-14 00:00:00-04:00,41.30953645565168,41.988998717766954,41.30953645565168,41.902992248535156,32980900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-15 00:00:00-04:00,42.03201132233009,42.066415230066866,41.32674761841232,41.54176712036133,28642700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-18 00:00:00-04:00,41.266526600416576,41.47294668676685,40.9482987781902,41.292327880859375,24136500,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-19 00:00:00-04:00,41.17114755741096,41.38756443277154,40.84219298223022,41.18846130371094,28574800,0.31,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-20 00:00:00-04:00,41.02398236499084,41.491443608311975,40.920103189450415,41.18846130371094,25047900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-21 00:00:00-04:00,40.92875672913719,41.20577005403164,40.69502611708388,41.049949645996094,22410700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-22 00:00:00-04:00,40.94606506913874,40.98934777626581,40.53054513665286,40.59980010986328,25720600,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-26 00:00:00-04:00,40.53921308167658,40.58249579886355,39.98518307400058,40.331451416015625,29581900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-27 00:00:00-04:00,40.53056112207743,41.35294609087943,40.3574269230254,41.214439392089844,27335600,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-28 00:00:00-04:00,41.1191989971969,41.56934641406885,41.02397506063145,41.0759162902832,19283700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-05-29 00:00:00-04:00,41.05862355249217,41.179816514755906,40.33146247664924,40.56519317626953,36519600,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-01 00:00:00-04:00,40.73831327046778,41.35293639585954,40.35741746140068,40.885475158691406,28837300,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-02 00:00:00-04:00,40.625784991016936,40.9893638360465,40.357426818071175,40.61712646484375,21498300,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-03 00:00:00-04:00,41.006669880254634,41.32696924326906,40.53055340026559,40.556522369384766,28002200,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-04 00:00:00-04:00,40.50457670781439,40.824872707495864,39.9938328315477,40.13233947753906,27745500,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-05 00:00:00-04:00,40.08906353968553,40.27085292407445,39.68219875364033,39.941898345947266,25438100,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-08 00:00:00-04:00,40.08040145519114,40.192939146023136,39.53503004820748,39.586971282958984,22121600,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-09 00:00:00-04:00,39.61293991164305,39.768760312310555,39.35324034461693,39.51771926879883,24406100,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-10 00:00:00-04:00,39.63892667250908,40.5392219161362,39.552357917010106,40.34877395629883,28417400,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-11 00:00:00-04:00,40.39203553713728,40.6171075790856,39.93323293109342,40.20158767700195,27347800,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-12 00:00:00-04:00,40.01115565942035,40.22757254930946,39.73414230454308,39.79473876953125,23931000,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-15 00:00:00-04:00,39.34457928611896,39.51771340586956,38.97234208444571,39.370548248291016,33254500,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-16 00:00:00-04:00,39.258011178617906,40.02845785823902,39.21472847357955,39.67353439331055,27070300,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-17 00:00:00-04:00,39.58697710224346,39.881304204583024,39.26668102984029,39.79473876953125,28704100,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-18 00:00:00-04:00,40.01115502711084,40.51324048654391,39.967869008009345,40.44398880004883,32658300,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-19 00:00:00-04:00,40.504585055897756,40.53921255009713,39.81205168320832,39.90727233886719,63837000,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-22 00:00:00-04:00,40.10637463475547,40.44398441266145,39.959209450746116,40.019805908203125,20318100,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-23 00:00:00-04:00,39.93324577294262,40.06309392658022,39.49175346469956,39.7427978515625,25896500,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-24 00:00:00-04:00,39.53504032309298,40.03712914940274,39.43116112885166,39.509071350097656,34890900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-25 00:00:00-04:00,39.84667051264431,39.87264278092833,39.38786783415619,39.51771926879883,20616000,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-26 00:00:00-04:00,39.517724041792796,40.06309220774007,38.98100779588659,39.180110931396484,49835300,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-29 00:00:00-04:00,38.98966693989314,39.154142584294526,38.40101274631187,38.40966796875,34081700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-06-30 00:00:00-04:00,38.7039985920947,38.71265711758137,38.03743412679711,38.2192268371582,35945400,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-01 00:00:00-04:00,38.48758665134521,39.15415120262755,38.17594573882253,38.47893142700195,28343900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-02 00:00:00-04:00,38.504890110751944,38.73862073267273,38.14131134482592,38.435638427734375,21752000,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-06 00:00:00-04:00,38.05474933833806,38.50489691541131,38.04609411477859,38.42698669433594,23034000,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-07 00:00:00-04:00,38.38370281509706,38.51355428039551,37.50072143694344,38.34907531738281,36435800,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-08 00:00:00-04:00,38.47026910196479,38.86847872990378,38.11534549824918,38.29713821411133,39785900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-09 00:00:00-04:00,38.73863107550727,39.1454959669901,38.522214142124554,38.539527893066406,32424700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-10 00:00:00-04:00,38.96368899676913,39.07622668564228,38.582796521998866,38.61742401123047,25465800,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-13 00:00:00-04:00,38.9377105274168,39.49173701086427,38.911741567960924,39.4224853515625,28178300,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-14 00:00:00-04:00,39.34459072640137,39.78607972299204,39.22339779801411,39.49175262451172,22880300,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-15 00:00:00-04:00,39.543697677981015,39.72548708808526,39.32728077006836,39.61294937133789,26629600,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-16 00:00:00-04:00,39.829358890292674,40.41801303479151,39.79473470116753,40.39204406738281,26271700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-17 00:00:00-04:00,40.29682159928089,40.495924728675455,40.045777230899255,40.357418060302734,29467100,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-20 00:00:00-04:00,40.38339909433056,40.79891918961871,40.2016063695556,40.61712646484375,30631900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-21 00:00:00-04:00,40.495911658031545,40.97203127275649,40.236212151436916,40.92874526977539,42781900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-22 00:00:00-04:00,39.33591664961238,40.625762239473424,39.12815836944874,39.4224853515625,59152400,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-23 00:00:00-04:00,39.18875958389194,40.01979941030535,39.04159442377736,39.91592025756836,33934000,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-24 00:00:00-04:00,39.7427955270929,40.09771907655915,39.64757157197228,39.76876449584961,32333200,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-27 00:00:00-04:00,39.768762433693944,39.82935889249046,39.171453067445704,39.258018493652344,39701400,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-28 00:00:00-04:00,39.45712458988801,39.509062524276366,38.77324650086059,39.24936294555664,34328900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-29 00:00:00-04:00,39.3012995870417,40.49591816992785,39.18010338236757,40.07174301147461,40945900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-30 00:00:00-04:00,40.045772843058884,41.03263646212514,39.76010431557954,40.582489013671875,39777900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-07-31 00:00:00-04:00,40.9374217215069,41.006673412543186,40.25354352287695,40.42667770385742,31201500,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-03 00:00:00-04:00,40.669069736051725,40.68638348699829,40.210266893879094,40.521907806396484,24125900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-04 00:00:00-04:00,40.469957153263366,41.30099719210359,40.40936069015582,41.15383529663086,33403900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-05 00:00:00-04:00,41.5347263229322,41.906963612733165,41.15383381111098,41.18846130371094,26959700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-06 00:00:00-04:00,41.30099577054798,41.35293700953504,40.10637699418056,40.357418060302734,27368000,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-07 00:00:00-04:00,40.15831050754755,40.49592026812777,40.04577281993444,40.46129608154297,19163000,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-10 00:00:00-04:00,40.64308374331382,41.110544916361725,40.54785980410862,40.97203826904297,23079900,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-11 00:00:00-04:00,40.530563751264374,40.63444295653009,39.734151007126606,40.17564010620117,29237400,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-12 00:00:00-04:00,39.98517636558717,40.59980273465945,39.56965640623773,40.46129608154297,30181400,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-13 00:00:00-04:00,40.738316225667795,40.77294041806423,40.24488598472729,40.45264434814453,22627200,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-14 00:00:00-04:00,40.27951741404088,40.77294774363474,40.27086218995162,40.68638229370117,21473400,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-17 00:00:00-04:00,40.52190510326381,41.07593188755437,40.3141434080248,40.96339416503906,21099700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-18 00:00:00-04:00,40.815257043176125,41.32936908000236,40.69326491986754,41.18994903564453,23574100,0.31,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-19 00:00:00-04:00,40.76297380595727,41.024389301032556,40.34471366748736,40.61484146118164,31485500,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-20 00:00:00-04:00,40.14429715347534,40.49284892736499,39.78703308105469,39.78703308105469,36238200,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-21 00:00:00-04:00,39.47333484025538,39.630182796926846,37.53016662597656,37.53016662597656,70053100,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-24 00:00:00-04:00,35.24715861011306,37.19903891917196,34.611054551640756,36.31895065307617,88753700,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
2015-08-25 00:00:00-04:00,37.09447565294126,37.67829929512639,35.19487572756049,35.26458740234375,70616600,0.0,0.0,False,True,2025-11-05 20:46:28.338522+00:00
