Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?,Final?,FetchDate
2015-01-27 00:00:00-05:00,154.2849110745321,155.14692500058368,153.35658643917273,154.119140625,1979100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-01-28 00:00:00-05:00,155.221501838909,155.26294760498635,151.9723536085058,152.08839416503906,2530800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-01-29 00:00:00-05:00,152.29561963332304,153.7792820285613,151.0274575283648,153.56378173828125,4338200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-01-30 00:00:00-05:00,152.47801129400221,153.65499807884552,151.37561932392563,151.67401123046875,2302500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-02 00:00:00-05:00,152.09668931508818,153.5554867957557,150.41409479931312,153.41458129882812,3397800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-03 00:00:00-05:00,154.27660567285085,155.71053820211338,153.99478203534449,155.6525115966797,1435000,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-04 00:00:00-05:00,155.0226105657056,156.11671837034564,154.70763783755615,155.1220703125,1861200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-05 00:00:00-05:00,155.73541317112532,156.81293998493604,155.70226414265017,156.6968994140625,1033800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-06 00:00:00-05:00,157.0615834241193,157.52574565282086,155.77684055344542,156.25758361816406,1454700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-09 00:00:00-05:00,155.66907867544342,156.31559213542698,155.18005153346357,155.5447540283203,2289300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-10 00:00:00-05:00,156.50625600018918,157.42628377717054,155.70225614064472,157.20249938964844,1798000,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-11 00:00:00-05:00,157.07814533535355,157.67492893339835,156.47307764336736,157.3102264404297,1744400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-12 00:00:00-05:00,158.06456364732603,158.8519829210188,157.87392822574247,158.76910400390625,2008500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-13 00:00:00-05:00,158.90993319310658,159.5067167584748,158.69443293518455,159.46527099609375,1073100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-17 00:00:00-05:00,159.2000224128141,159.87140068409605,158.96792869990068,159.72219848632812,1700400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-18 00:00:00-05:00,159.37411824916506,159.7885506375075,159.14203712349115,159.75540161132812,1863000,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-19 00:00:00-05:00,159.21664603836427,159.9460511537266,159.05087559782027,159.6476593017578,1017600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-20 00:00:00-05:00,159.24977942219192,160.65056279374843,158.68614484751052,160.61740112304688,1374000,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-23 00:00:00-05:00,160.37706929381932,160.57598876953125,159.9957858862476,160.57598876953125,1497700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-24 00:00:00-05:00,160.54279294638292,161.20588718292558,160.32728004721096,161.04840087890625,1244200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-25 00:00:00-05:00,160.91580489858518,161.3385213754543,160.55939912058287,160.87435913085938,1983600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-26 00:00:00-05:00,160.79148897900353,160.9240977364694,160.14497543926672,160.6920166015625,994200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-02-27 00:00:00-05:00,160.60914727284862,160.8412284215752,160.12840413692237,160.13668823242188,966600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-02 00:00:00-05:00,160.22789040001925,161.1893768310547,160.21960630314825,161.1893768310547,1016600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-03 00:00:00-05:00,160.76664665577425,160.81637652775183,159.71398465817362,160.50140380859375,1388100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-04 00:00:00-05:00,159.97086151345377,160.01230727131906,158.9181999715297,159.8299560546875,1497500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-05 00:00:00-05:00,160.09526500870118,160.2444672810251,159.53992699264032,160.00408935546875,1135800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-06 00:00:00-05:00,159.14204023746976,159.5979184030613,157.43458078768427,157.7412567138672,1815600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-09 00:00:00-04:00,157.91533211942766,158.70275118424968,157.8324405768259,158.4126434326172,1132000,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-10 00:00:00-04:00,157.12791755665904,157.1776474246555,155.80172872187475,155.8100128173828,2390500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-11 00:00:00-04:00,156.04208090215238,156.21614807304073,155.3872832825635,155.44529724121094,1857500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-12 00:00:00-04:00,156.0006583929896,157.48432090398603,155.9923616501377,157.451171875,2646900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-13 00:00:00-04:00,157.2190162013084,157.31019180447586,155.51155731241653,156.4896240234375,1792200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-16 00:00:00-04:00,157.14451364179675,158.62818908691406,157.1113646064063,158.62818908691406,1054700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-17 00:00:00-04:00,157.88215453938196,158.42092421707392,157.3433975091624,158.08937072753906,1460900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-18 00:00:00-04:00,157.62522769461438,160.60084948370502,157.06160566494245,159.97091674804688,2287400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-19 00:00:00-04:00,159.60624784167507,159.84662578249282,158.93486919228178,159.23326110839844,1372000,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-20 00:00:00-04:00,160.12840696342894,161.1230422823103,160.07867709460604,160.6754608154297,1350100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-23 00:00:00-04:00,160.66214477008734,161.19532429478627,160.362230492944,160.38722229003906,707100,0.984,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-24 00:00:00-04:00,160.27054240016713,160.662097388518,159.39579162380883,159.4541015625,1587700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-25 00:00:00-04:00,159.6540794648549,159.84568746046148,157.09648836314537,157.1298065185547,1216700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-26 00:00:00-04:00,156.5216509432558,157.57967080664523,155.91348337982583,156.73825073242188,1906200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-27 00:00:00-04:00,156.6549508528431,157.2714448344508,156.48000827546954,157.06317138671875,1837000,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-30 00:00:00-04:00,158.079504740073,159.27916151352224,158.0545129499594,159.02090454101562,1414700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-03-31 00:00:00-04:00,158.27118065414695,159.77075226478826,157.59637660735947,157.62136840820312,2765200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-01 00:00:00-04:00,157.59637042249824,157.59637042249824,156.18011334491968,157.11317443847656,3379900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-02 00:00:00-04:00,157.01316853112215,158.02954384832776,156.84655233577715,157.5796661376953,1803500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-06 00:00:00-04:00,156.81322229595665,159.15421353969384,156.69658968740038,158.68768310546875,1242500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-07 00:00:00-04:00,158.68766001056875,159.39579463145847,158.26278686523438,158.26278686523438,1372300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-08 00:00:00-04:00,158.48774865891787,159.1708788766196,158.12951176085403,158.837646484375,1412100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-09 00:00:00-04:00,158.66264369363458,159.7123495676031,158.2544360421998,159.52906799316406,794800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-10 00:00:00-04:00,159.73737438862665,160.4288436148292,159.57074549595154,160.40383911132812,1056900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-13 00:00:00-04:00,160.253852613579,160.82035004390337,159.62070618345228,159.67901611328125,1227800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-14 00:00:00-04:00,159.4707808279878,160.13725827312908,158.92927505431044,159.97064208984375,2647800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-15 00:00:00-04:00,160.40385163570767,161.13697814232174,160.32887625534963,160.70376586914062,934900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-16 00:00:00-04:00,160.41215110379792,161.0952811428469,160.20387773511266,160.64541625976562,823300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-17 00:00:00-04:00,159.56240684706097,159.7623538756719,158.07950134285994,158.779296875,2059300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-20 00:00:00-04:00,159.6790674623269,160.53715295372703,159.57910028647478,160.22891235351562,1430300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-21 00:00:00-04:00,160.87870421899277,161.00366317311682,159.7873536463114,160.0706024169922,1089500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-22 00:00:00-04:00,160.36219673939186,161.02033511103903,159.53742947284672,160.86204528808594,1125400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-23 00:00:00-04:00,160.49548491394987,161.83676618494212,160.37052595255312,161.27859497070312,956400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-24 00:00:00-04:00,161.63681596852024,161.861742076939,161.2202691887832,161.60348510742188,978300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-27 00:00:00-04:00,162.1450276375786,162.23666845121545,160.78708086605096,160.9620361328125,898200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-28 00:00:00-04:00,160.92871930839306,161.49522967266938,159.90401754795437,161.46189880371094,1103800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-29 00:00:00-04:00,160.6288014357743,161.33693619719566,160.07063015728994,160.8037567138672,1408900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-04-30 00:00:00-04:00,160.28726608327403,160.62051128047273,158.55444190585877,159.20425415039062,2506100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-01 00:00:00-04:00,159.92069591320382,160.93705868258238,159.82905508416113,160.87042236328125,1921200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-04 00:00:00-04:00,161.32019465592558,161.87836567107766,161.20356209622207,161.37017822265625,1060000,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-05 00:00:00-04:00,161.12029836615412,161.45354343585842,159.39580121143283,159.48744201660156,1138300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-06 00:00:00-04:00,160.02895396562215,160.27888459956753,157.89623628502164,158.84596252441406,1588100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-07 00:00:00-04:00,158.77930736647951,159.87065795676202,158.4877322314878,159.48744201660156,1320700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-08 00:00:00-04:00,161.03701590444217,161.77012972152608,160.97869324326444,161.57852172851562,1322900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-11 00:00:00-04:00,161.56186235359874,161.78680122200342,160.7537731235554,160.8037567138672,1090100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-12 00:00:00-04:00,160.07897998139072,160.84543751851788,159.31253515626702,160.33724975585938,1852700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-13 00:00:00-04:00,160.7537855967701,161.29529148316652,160.1706097658784,160.38722229003906,589000,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-14 00:00:00-04:00,161.3202688927256,162.12004446444644,161.06201187110787,162.0617218017578,902300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-15 00:00:00-04:00,162.18664478242061,162.35327366055066,161.80342887151832,162.22830200195312,719000,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-18 00:00:00-04:00,162.14498652605175,162.96974092766783,162.02001487805103,162.7281494140625,984500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-19 00:00:00-04:00,162.81982220014177,163.09474462537125,162.41994081435348,162.64486694335938,980400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-20 00:00:00-04:00,162.7615167289264,163.24471261410514,162.28665991666543,162.53659057617188,3401300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-21 00:00:00-04:00,162.49494244371616,163.22805631743813,162.31166079728516,163.0281219482422,756200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-22 00:00:00-04:00,162.71150280187234,163.07806600586923,162.6115356415092,162.6698455810547,831600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-26 00:00:00-04:00,162.2283301170773,162.2616609832792,160.53715094935515,160.92037963867188,1235300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-27 00:00:00-04:00,161.33694602211602,162.6532357324915,161.0370317499798,162.40330505371094,1420100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-28 00:00:00-04:00,162.17003992315466,162.34498250002142,161.62019497185437,162.2533416748047,1114500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-05-29 00:00:00-04:00,162.17837236432683,162.22002959771467,160.99538066572921,161.19532775878906,1530900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-01 00:00:00-04:00,161.8118125669618,162.1533840913626,160.86208610028874,161.57022094726562,1157400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-02 00:00:00-04:00,161.14527951537133,162.03669571696184,160.5787820022848,161.40354919433594,1094400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-03 00:00:00-04:00,161.8784567090309,162.39497080505512,161.40359984604152,161.8451385498047,1213800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-04 00:00:00-04:00,161.2202778105318,161.72846541746782,160.18723716521933,160.52880859375,1383400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-05 00:00:00-04:00,160.3538539457702,160.80373161235352,159.60407478413086,160.2039031982422,1567800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-08 00:00:00-04:00,160.09561697289732,160.22058865679134,159.13756428971587,159.21253967285156,1130100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-09 00:00:00-04:00,159.20422930802113,159.66242072566544,158.59606168503421,159.1708984375,1466100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-10 00:00:00-04:00,159.9206925315984,161.4369166476945,159.8540435017037,161.06202697753906,1247700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-11 00:00:00-04:00,161.57846352317927,161.92836122819878,161.31188024354387,161.56179809570312,724700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-12 00:00:00-04:00,160.79539201706484,160.9703472672775,160.12892730311074,160.37884521484375,2147700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-15 00:00:00-04:00,159.30414255756088,159.92896269225102,158.6793224228707,159.6373748779297,1392600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-16 00:00:00-04:00,159.5374396078854,160.62879029399832,159.40414156829888,160.5704803466797,819800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-17 00:00:00-04:00,160.83702836099897,161.36188133150483,159.91229407163044,160.84536743164062,1170600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-18 00:00:00-04:00,161.29523517164753,162.89477318731244,161.28690881285692,162.4365692138672,1041600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-19 00:00:00-04:00,162.28666049695596,162.32831772568954,161.49522399902344,161.49522399902344,691400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-22 00:00:00-04:00,162.68545205211632,163.145798285347,162.41762237096552,162.6017608642578,1027000,0.902,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-23 00:00:00-04:00,162.7774851292313,163.01184083745053,162.37573431105952,162.71890258789062,1727200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-24 00:00:00-04:00,162.52637765299474,162.81096337373185,161.53037233041144,161.55548095703125,2160600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-25 00:00:00-04:00,161.96561319887743,162.11627774505578,161.00308169194548,161.0532989501953,2287600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-26 00:00:00-04:00,161.38810195757557,161.59734904790244,160.53437025304197,161.0532989501953,1631900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-29 00:00:00-04:00,159.68060365892234,160.22464086633062,157.5713898732826,157.646728515625,2746800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-06-30 00:00:00-04:00,159.1784461449494,159.1784461449494,157.55469939364642,158.056884765625,2679400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-01 00:00:00-04:00,159.5718157933309,159.6555197326925,158.56743237813168,159.25376892089844,2782300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-02 00:00:00-04:00,159.73922930434102,159.86477244638198,158.7599417107077,159.1365966796875,3087100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-06 00:00:00-04:00,157.9564285849239,159.36256275935568,157.75554680082186,158.67623901367188,1741100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-07 00:00:00-04:00,158.91056812981077,159.78103017246994,156.67581133760248,159.65548706054688,3507500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-08 00:00:00-04:00,158.49212876411192,158.68463252597726,156.77629993754474,156.94369506835938,1874000,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-09 00:00:00-04:00,158.94407201211618,159.13658851527333,157.21151288369666,157.22825622558594,2224900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-10 00:00:00-04:00,159.1783924219919,159.62200786942458,158.4837035304516,159.22862243652344,1648600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-13 00:00:00-04:00,160.3585638095543,161.10348278571894,160.3501985253911,161.01141357421875,1026100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-14 00:00:00-04:00,161.01142475555548,161.9823341858131,160.92773359383284,161.72286987304688,1128900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-15 00:00:00-04:00,161.7814268975629,162.14970371106426,161.2206463938859,161.6558837890625,1174800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-16 00:00:00-04:00,162.63528040646938,162.93659686443172,162.41766793127672,162.89474487304688,949500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-17 00:00:00-04:00,162.9448589682415,163.14574073681828,162.57659488299066,163.087158203125,872100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-20 00:00:00-04:00,163.28803397315272,163.5977283089824,162.8779179060092,163.16249084472656,1103500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-21 00:00:00-04:00,163.06205539109774,163.2545591107043,162.25854105957467,162.51800537109375,772400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-22 00:00:00-04:00,161.85676523455572,162.50961494039993,161.85676523455572,162.19992065429688,1193800,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-23 00:00:00-04:00,162.37568917177114,162.4007977927126,160.98628587969552,161.27085876464844,899300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-24 00:00:00-04:00,161.42156848249292,161.44667711046833,159.3290976750207,159.58856201171875,1589100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-27 00:00:00-04:00,158.84363064258764,159.29561145408064,158.3163239529882,158.68460083007812,1745600,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-28 00:00:00-04:00,159.5216383261966,160.785499160078,158.71813650219892,160.60972595214844,931300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-29 00:00:00-04:00,160.76031546403604,161.9572023537304,160.62639429875654,161.74795532226562,2471200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-30 00:00:00-04:00,161.34621192320742,161.94046636754925,160.71847080031276,161.7730712890625,924400,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-07-31 00:00:00-04:00,162.3087055240598,162.3087055240598,161.2959572328918,161.496826171875,1437200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-08-03 00:00:00-04:00,161.53872717825453,161.54709246277812,160.1409583772108,160.99468994140625,3081700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-08-04 00:00:00-04:00,160.99469536477258,161.33785084177384,160.2497763314237,160.6766357421875,1601700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-08-05 00:00:00-04:00,161.5721863906988,162.16645359491258,160.9611886189597,161.23739624023438,1369900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-08-06 00:00:00-04:00,161.34620515755898,161.48011355187776,159.35416932424798,160.00701904296875,1321200,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-08-07 00:00:00-04:00,159.76433517897485,159.85640440536076,158.76831703118955,159.58856201171875,1854100,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-08-10 00:00:00-04:00,160.61802621442328,161.66426143669395,160.61802621442328,161.61404418945312,1346700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-08-11 00:00:00-04:00,160.40038262414615,160.73517272145233,159.44621679825764,160.13255310058594,4996300,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-08-12 00:00:00-04:00,158.92730520963477,160.50083415994482,157.60486247328248,160.2748565673828,3758700,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-08-13 00:00:00-04:00,160.21629894495982,160.80218820100896,159.67226165822018,160.09912109375,1155900,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
2015-08-14 00:00:00-04:00,159.96519349745176,160.76870785317607,159.84801565093233,160.71849060058594,742500,0.0,0.0,0.0,False,True,2025-11-05 21:10:53.103435+00:00
