Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?,Final?,FetchDate
2015-01-28 00:00:00-05:00,170.04427622094184,170.14421491436002,166.4963128124263,166.6878662109375,168514300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-01-29 00:00:00-05:00,166.88781431682065,168.48689750925283,165.4719478898821,168.2287139892578,173585400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-01-30 00:00:00-05:00,167.0460281019042,168.37859082739158,165.84671275309873,166.11322021484375,197729700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-02 00:00:00-05:00,166.61292696359033,168.26197909309886,164.78896939671293,168.1703643798828,163107000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-03 00:00:00-05:00,169.0698573805268,170.6106468784307,168.6950745240688,170.60231018066406,124212900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-04 00:00:00-05:00,169.83609835059684,171.05207444943656,169.4946241307686,169.95269775390625,134306700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-05 00:00:00-05:00,170.61897093832337,171.81828624618925,170.54401690867692,171.66836547851562,97953200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-06 00:00:00-05:00,172.0348297484409,172.60117875422168,170.66894565122752,171.1936492919922,125672000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-09 00:00:00-05:00,170.5439827928816,171.26856368461267,170.01927927355732,170.42738342285156,87219000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-10 00:00:00-05:00,171.4684763963381,172.5012101790852,170.46903856888235,172.24302673339844,96164200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-11 00:00:00-05:00,172.07649482778578,172.7760912900354,171.4268677259279,172.34300231933594,91087800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-12 00:00:00-05:00,173.14254027653413,174.05868752575998,172.37631380826429,174.00038146972656,97545900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-13 00:00:00-05:00,174.12530805209767,174.7665983831131,173.86711187169973,174.7166290283203,93670400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-17 00:00:00-05:00,174.40013666194488,175.16637578422018,174.1502898920518,174.99147033691406,76968200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-18 00:00:00-05:00,174.61667415496447,175.0830717010321,174.3501540095658,175.00811767578125,80652900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-19 00:00:00-05:00,174.40847240115826,175.24965284139665,174.26688832953678,174.88319396972656,91462500,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-20 00:00:00-05:00,174.46679669952943,176.00758649014386,173.84215425063974,175.93263244628906,140896400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-23 00:00:00-05:00,175.68273324307214,175.90760803222656,175.2996137026009,175.90760803222656,74411100,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-24 00:00:00-05:00,175.83261472797471,176.60717768096498,175.5327859572008,176.40728759765625,72472300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-25 00:00:00-05:00,176.28238518753076,176.76544341498254,175.9159263454377,176.2574005126953,73061700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-26 00:00:00-05:00,176.1658242643314,176.32406904509196,175.44123041076375,176.04922485351562,72697900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-02-27 00:00:00-05:00,175.94926072147288,176.21578090317215,175.3995850863862,175.44955444335938,108076000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-02 00:00:00-05:00,175.54947386549486,176.6155290583755,175.499504514013,176.55723571777344,87491400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-03 00:00:00-05:00,176.1241617131455,176.60721999893983,174.96649170855645,175.83265686035156,110325800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-04 00:00:00-05:00,175.2329842116886,175.3079509472276,174.1169596682809,175.09140014648438,114497200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-05 00:00:00-05:00,175.41623688732338,175.56615766989017,174.77494651435688,175.28298950195312,76873000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-06 00:00:00-05:00,174.41677061237215,174.84985946109856,172.48455054057112,172.81768798828125,188128000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-09 00:00:00-04:00,173.0175991451261,173.89208822892041,172.8593543902664,173.53396606445312,89818900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-10 00:00:00-04:00,172.15975332067873,172.24303133627225,170.67725722590376,170.71890258789062,157121300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-11 00:00:00-04:00,170.97705791666218,171.15196332488492,170.23581634539073,170.31910705566406,110145700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-12 00:00:00-04:00,170.95207761378515,172.55116016654694,170.90210826969547,172.4845428466797,93993500,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-13 00:00:00-04:00,172.20975181168166,173.17585574800017,170.3857939400912,171.42686462402344,162410900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-16 00:00:00-04:00,172.15974104285448,173.80879305121192,171.45180806470574,173.71717834472656,136099200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-17 00:00:00-04:00,172.97594613859914,173.58392774659123,172.38461250841834,173.20082092285156,94510400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-18 00:00:00-04:00,172.7261138751574,175.9576012525487,172.08481079380888,175.28298950195312,228808500,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-19 00:00:00-04:00,174.86653322735714,175.29128541121912,174.0919701763382,174.48341369628906,117917300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-20 00:00:00-04:00,175.4379602529159,176.53387028228119,175.25391292957588,176.0235595703125,177715100,0.931,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-23 00:00:00-04:00,176.0319321229721,176.6091703322073,175.68057250976562,175.68057250976562,71784500,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-24 00:00:00-04:00,175.5550754307756,176.01518096173757,174.62647769329277,174.6934051513672,77805300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-25 00:00:00-04:00,174.9025394029587,175.1367791112532,172.0916501383181,172.1334686279297,159521700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-26 00:00:00-04:00,171.46420537319867,172.64376496161267,170.76147354156856,171.72354125976562,153067200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-27 00:00:00-04:00,171.60646475488804,172.29244894114026,171.41404350358889,172.1167755126953,118939000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-30 00:00:00-04:00,173.1541152407761,174.51773519993907,173.13739294853366,174.21656799316406,96180400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-03-31 00:00:00-04:00,173.38841961945926,174.09115187397308,172.63550770440352,172.69406127929688,126768700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-01 00:00:00-04:00,172.66052061747794,172.68561681819796,171.0877572917851,172.08328247070312,137303600,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-02 00:00:00-04:00,172.01636516011706,173.1541064652605,171.83231783390946,172.70236206054688,86900900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-06 00:00:00-04:00,171.80721079229036,174.3838604315266,171.67336864403552,173.8651885986328,114368200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-07 00:00:00-04:00,173.89032017664246,174.6432318785435,173.3716482382266,173.4051055908203,81236300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-08 00:00:00-04:00,173.6309256914367,174.43402953412618,173.2377349141451,173.9906463623047,89351900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-09 00:00:00-04:00,173.82335608486596,174.99455465554132,173.32978045616042,174.76031494140625,85548900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-10 00:00:00-04:00,175.01133098483703,175.7558815585954,174.81056133400511,175.71405029296875,72722900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-13 00:00:00-04:00,175.57180780317,176.20761230883235,174.86908860069826,174.91928100585938,74436600,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-14 00:00:00-04:00,174.71851456880128,175.43796884113877,174.09108396263863,175.25392150878906,75099900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-15 00:00:00-04:00,175.72240895398357,176.55060922200465,175.63874642999144,176.04029846191406,99529300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-16 00:00:00-04:00,175.70568013718557,176.50042308290423,175.50489773153805,175.9901123046875,68934900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-17 00:00:00-04:00,174.79378910074786,175.03638996561168,173.1791944997324,173.965576171875,191113200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-20 00:00:00-04:00,174.89418352510276,175.88970877054956,174.8105337721483,175.55508422851562,92189500,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-21 00:00:00-04:00,176.241059633216,176.40001075059098,175.0447648278906,175.34593200683594,72559800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-22 00:00:00-04:00,175.6888503796396,176.3915820380675,174.7602529973516,176.20753479003906,78264600,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-23 00:00:00-04:00,175.8060225418769,177.30349716352117,175.68890269144993,176.65097045898438,102585900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-24 00:00:00-04:00,177.0692564780545,177.32859237647884,176.6091382235406,177.06088256835938,61327400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-27 00:00:00-04:00,177.62977581149084,177.75525681735834,176.13230106089898,176.32472229003906,79358100,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-28 00:00:00-04:00,176.29963930101454,176.93543105356943,175.1200666970314,176.88523864746094,86863500,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-29 00:00:00-04:00,175.99008464034338,176.759731260012,175.34593179139378,176.15740966796875,125684900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-04-30 00:00:00-04:00,175.58016075861437,175.9733515722599,173.6894952891427,174.39222717285156,161304900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-01 00:00:00-04:00,175.17856850421865,176.32468342062182,175.0781837216537,176.28285217285156,103399700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-04 00:00:00-04:00,176.7095497011237,177.37045041151927,176.60080374462314,176.78485107421875,70927200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-05 00:00:00-04:00,176.54222176296173,176.90195524438084,174.61809888390331,174.76031494140625,113326200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-06 00:00:00-04:00,175.31244382111544,175.62197211349806,172.9700340891579,174.0408477783203,135060200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-07 00:00:00-04:00,173.9404866442507,175.1618904560552,173.60586210778507,174.7352294921875,88244900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-08 00:00:00-04:00,176.41680131094031,177.2366405918001,176.3331387707028,177.03585815429688,155877300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-11 00:00:00-04:00,176.9939889472217,177.26168602209617,176.11558358680324,176.1908721923828,75708100,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-12 00:00:00-04:00,175.35429004057357,176.20759915996157,174.5260771218934,175.663818359375,119727600,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-13 00:00:00-04:00,176.07372135177533,176.70115181810272,175.46302593877954,175.697265625,94667900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-14 00:00:00-04:00,176.71789537225155,177.62139681903759,176.44182442197476,177.5293731689453,95934000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-15 00:00:00-04:00,177.72181701660156,177.86403309232765,177.2366024708315,177.72181701660156,76510100,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-18 00:00:00-04:00,177.55456280875748,178.5249794525763,177.48763532209534,178.27401733398438,74549700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-19 00:00:00-04:00,178.39104870976314,178.66711966831448,177.93093044551094,178.21536254882812,72114600,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-20 00:00:00-04:00,178.31578588740035,178.84283171901396,177.77201776264067,178.0899200439453,76857500,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-21 00:00:00-04:00,177.94764797221455,178.8176792511058,177.780322972527,178.60853576660156,64764600,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-22 00:00:00-04:00,178.2237337745043,178.64202080837387,178.11498782597113,178.18191528320312,57433500,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-26 00:00:00-04:00,177.6883324644347,178.11499342205528,175.8478720106057,176.2661590576172,124308600,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-27 00:00:00-04:00,176.72628585429885,178.1735555322718,176.31635993309132,177.93931579589844,93214000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-28 00:00:00-04:00,177.62978193051072,177.8472866032095,177.04418260777717,177.73854064941406,74974600,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-05-29 00:00:00-04:00,177.671587909419,177.71340639679377,176.36653452869655,176.6342315673828,124919600,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-01 00:00:00-04:00,177.30353165400166,177.63815621599926,176.19924762221376,176.99400329589844,93338800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-02 00:00:00-04:00,176.53388145006198,177.5126716778676,175.90645083492186,176.8183135986328,91531000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-03 00:00:00-04:00,177.35373166751017,177.91423485370288,176.7932284813175,177.28680419921875,87820900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-04 00:00:00-04:00,176.57570360559043,177.2365915361448,175.47141965263435,175.78932189941406,151882800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-05 00:00:00-04:00,175.63872112425867,176.1657668662336,174.82724326586523,175.48814392089844,121704700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-08 00:00:00-04:00,175.3793644037682,175.52995435437154,174.3336469541261,174.408935546875,89063300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-09 00:00:00-04:00,174.3838653564453,174.9276461704206,173.74807364768063,174.3838653564453,105034700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-10 00:00:00-04:00,175.15349232477547,176.86011041403634,175.0949387832894,176.47528076171875,134551300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-11 00:00:00-04:00,176.9187109209481,177.42902170128036,176.68447116260958,177.04420471191406,73876400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-12 00:00:00-04:00,176.21601073967395,176.91873009083196,175.41289379184275,175.68896484375,135382400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-15 00:00:00-04:00,174.5428442527618,175.2204673266131,173.83175106174454,174.93603515625,124384200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-16 00:00:00-04:00,174.78542550234178,175.97337199105272,174.60975208486053,175.88970947265625,85308200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-17 00:00:00-04:00,176.1741180419922,176.78482626134638,175.14513558193775,176.1741180419922,126708600,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-18 00:00:00-04:00,176.77644555614165,178.47468971322607,176.2075813773633,178.00621032714844,165867900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-19 00:00:00-04:00,177.76247515027615,177.83812998461815,176.8377621954244,177.21604919433594,130478700,1.03,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-22 00:00:00-04:00,178.14074834460564,178.7123797071612,177.91377103196717,178.12393188476562,70696000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-23 00:00:00-04:00,178.33403892905528,178.58623444175888,177.8548789993954,178.24996948242188,68476800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-24 00:00:00-04:00,177.98103036016508,178.35931734318652,176.9302260588828,176.9554443359375,92307300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-25 00:00:00-04:00,177.45983718677067,177.58592857322034,176.34177986051301,176.4174346923828,97107400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-26 00:00:00-04:00,176.7789102111795,177.02270400146918,175.8289918096272,176.38381958007812,104174800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-29 00:00:00-04:00,174.89587875918133,176.392223128943,172.60932746505532,172.6849822998047,202621300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-06-30 00:00:00-04:00,174.23172982725023,174.28217920128063,172.56725964582157,173.0464324951172,182925100,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-01 00:00:00-04:00,174.62687713539296,174.87907276018018,173.64332574320485,174.43353271484375,135979900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-02 00:00:00-04:00,174.91265504268014,175.08078113479377,173.85343629068694,174.2737579345703,104373700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-06 00:00:00-04:00,172.9791624863039,174.5595630495265,172.77740349161263,173.77777099609375,117975400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-07 00:00:00-04:00,173.97958643585173,174.9967578994981,171.58374730199034,174.87066650390625,173820200,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-08 00:00:00-04:00,173.52562905017282,173.81144476052341,171.7014342015915,171.9368133544922,164020100,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-09 00:00:00-04:00,174.04680967463503,174.30741991214194,172.13855832881873,172.24783325195312,144113100,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-10 00:00:00-04:00,174.25699320485572,174.83703929795146,172.2898904060808,174.41671752929688,129456900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-13 00:00:00-04:00,175.68606554369072,176.45104127491035,175.64403080902588,176.34176635742188,106069400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-14 00:00:00-04:00,176.29972479486236,177.41778199220542,176.2408736031708,177.1067352294922,81709600,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-15 00:00:00-04:00,177.14875516918326,177.61111153957924,176.56870925243177,177.04788208007812,97914100,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-16 00:00:00-04:00,178.10708362212011,178.46856689453125,177.86330272037165,178.46856689453125,106683300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-17 00:00:00-04:00,178.46016402317065,178.67873949487705,178.04825700747605,178.61988830566406,89030000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-20 00:00:00-04:00,178.84690838510633,179.20837894064906,178.39296652953138,178.71240234375,70446800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-21 00:00:00-04:00,178.57788751033326,178.83849776283108,177.70362393896468,178.00625610351562,77965000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-22 00:00:00-04:00,177.3168672522397,178.02301730178596,177.28324716759346,177.68675231933594,88667900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-23 00:00:00-04:00,177.8213363721021,177.92220949751953,176.3249918181293,176.68646240234375,90509100,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-24 00:00:00-04:00,176.78730311546062,176.84614148116313,174.51756858396737,174.85382080078125,117755000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-27 00:00:00-04:00,173.96275887783625,174.47555189920467,173.3911146574774,173.83665466308594,132361100,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-28 00:00:00-04:00,174.67728007967938,176.11478588528857,173.84505135340024,175.9718780517578,123544800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-29 00:00:00-04:00,176.0979967838263,177.40939859144004,175.9550889280942,177.18243408203125,105791300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-30 00:00:00-04:00,176.66961382525466,177.39256763698268,176.0475331132841,177.2244415283203,91304400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-07-31 00:00:00-04:00,177.72883476241714,177.75405303947184,176.66962864451693,176.9554443359375,103266900,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-08-03 00:00:00-04:00,176.92179332037287,176.98063168081657,175.40021818320392,176.35855102539062,113965700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-08-04 00:00:00-04:00,176.28291522861923,176.7452716557032,175.52634131317282,176.013916015625,81820800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-08-05 00:00:00-04:00,176.9133993897071,177.6363532203595,176.30813512091905,176.59396362304688,85786800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-08-06 00:00:00-04:00,176.77890883841243,176.88819659370753,174.55961060104406,175.1480712890625,116030800,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-08-07 00:00:00-04:00,174.98830831096058,175.13961794436378,173.90387129611028,174.811767578125,117858000,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-08-10 00:00:00-04:00,175.92982992062116,177.09832360199061,175.92982992062116,177.01426696777344,80270700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-08-11 00:00:00-04:00,175.66929464522073,176.08961644648178,174.65211024219948,175.41709899902344,126081400,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-08-12 00:00:00-04:00,174.10565006664132,175.81215509325716,172.63452415906218,175.62721252441406,172123700,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-08-13 00:00:00-04:00,175.46746873071413,176.15680237928626,174.86220454125518,175.40863037109375,89383300,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
2015-08-14 00:00:00-04:00,175.2152895827167,176.12318595189458,175.07238175060533,176.0475311279297,72786500,0.0,0.0,0.0,False,True,2025-11-05 20:46:37.558656+00:00
