Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?,Final?,FetchDate
2015-01-02 00:00:00-05:00,0.48303818702697754,0.4866376025445806,0.4753594720632701,0.48303818702697754,113680000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-05 00:00:00-05:00,0.4830383116668458,0.48447807824539446,0.47272006080162515,0.4748796820640564,197952000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-06 00:00:00-05:00,0.47559952405198036,0.47607943666802344,0.46000217809555055,0.46048209071159363,197764000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-07 00:00:00-05:00,0.4638415819121926,0.4679209113153249,0.45784260173746155,0.45928236842155457,321808000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-08 00:00:00-05:00,0.464561353683515,0.4794388438281316,0.4643213830920004,0.4765593111515045,283780000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-09 00:00:00-05:00,0.47823923467997204,0.48207859400991876,0.47176031223501225,0.47847917675971985,209540000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-12 00:00:00-05:00,0.47967883387206467,0.4799188044876213,0.4681607878277535,0.47248005867004395,190732000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-13 00:00:00-05:00,0.4760795447151693,0.48567791363595547,0.46840085529961945,0.47176027297973633,236720000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-14 00:00:00-05:00,0.46672106554802834,0.4751196368977261,0.46552126964092866,0.47367987036705017,155260000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-15 00:00:00-05:00,0.4770393261229671,0.47991883063960894,0.47008049255190876,0.470320463180542,188932000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-16 00:00:00-05:00,0.4696007150329549,0.47943905595174907,0.4681609480576291,0.4789591431617737,181512000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-20 00:00:00-05:00,0.4823184846063476,0.48495801883421513,0.4743998247119547,0.48039883375167847,140308000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-21 00:00:00-05:00,0.4777593674085313,0.48831759226856647,0.47439992052358343,0.4871177673339844,144780000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
2015-01-22 00:00:00-05:00,0.4880773478348688,0.49695588770158566,0.48303822294627785,0.4955161213874817,159712000,0.0,0.0,False,True,2025-11-05 20:46:31.344561+00:00
